ID,name,LABEL
FUN790,dense wavelength division multiplexing (DWDM),FUN
FUN791,identification of safety aspects of biometric devices,FUN
FUN792,specification of limits related to their safety,FUN
FUN793,personal privacy sphere,FUN
FUN794,biometric authentication,FUN
FUN795,specifications,FUN
FUN796,authentication mechanisms,FUN
FUN797,CALOR,FUN
FUN798,TANGO-IN,FUN
FUN799,TANGO-OUT,FUN
FUN800,VIDEO-IN,FUN
FUN801,VIDEO-OUT,FUN
FUN802,AUDIO-IN,FUN
FUN803,classifications,FUN
FUN804,AUDIO-OUT,FUN
FUN805,CHEMO-IN,FUN
FUN806,CHEMO-OUT,FUN
FUN807,RADIO-IN,FUN
FUN808,RADIO-OUT,FUN
FUN809,CALOR-IN,FUN
FUN810,CALOR-OUT,FUN
FUN811,gateway,FUN
FUN812,MoIP gateway,FUN
FUN813,modem relay,FUN
FUN814,voice band data,FUN
FUN815,encoding appropriate for modem signals,FUN
FUN816,FoIP,FUN
FUN817,MoIP,FUN
FUN818,ToIP,FUN
FUN819,VoIP,FUN
FUN820,version management,FUN
FUN821,Vendor-defined messages,FUN
FUN822,telecommunication standard,FUN
FUN823,Modem-over-IP networks,FUN
FUN824,SPRT data types,FUN
FUN825,text relay,FUN
FUN826,SSE Protocol,FUN
FUN827,end-to-end connection,FUN
FUN828,RTP payload format,FUN
FUN829,PSTN to IP Network gateways,FUN
FUN830,text over IP,FUN
FUN831,function,FUN
FUN832,text telephony,FUN
FUN833,call discrimination,FUN
FUN834,SDL diagrams,FUN
FUN835,BioAPI interworking protocol (BIP),FUN
FUN836,BioAPI-conforming application,FUN
FUN837,BIP messages,FUN
FUN838,Biometric technologies,FUN
FUN839,identity verification,FUN
FUN840,Telebiometric authentication profiles,FUN
FUN841,Transport layer security,FUN
FUN842,Vocabulary definitions,FUN
FUN843,Biometric authentication protocols,FUN
FUN844,Biometric hardware security module (BHSM),FUN
FUN845,telebiometric authentication,FUN
FUN846,Public key infrastructure (PKI),FUN
FUN847,secure telebiometric authentication,FUN
FUN848,telebiometric authentication scheme,FUN
FUN849,Telebiometrics protection procedures,FUN
FUN850,telebiometrics authentication models,FUN
FUN851,telebiometrics countermeasures,FUN
FUN852,telebiometrics protection guideline,FUN
FUN853,Biometric technology,FUN
FUN854,Telebiometric applications,FUN
FUN855,E-payment,FUN
FUN856,Fast identity on-line (FIDO),FUN
FUN857,biometric technology,FUN
FUN858,protection from a biometric template with public key certificate,FUN
FUN859,Telebiometrics digital key framework (TDK),FUN
FUN860,biometric digital key generation and protection,FUN
FUN861,biometric digital key,FUN
FUN862,biometric encryption,FUN
FUN863,digital signature,FUN
FUN864,public key certificate,FUN
FUN865,biometric digital key generation,FUN
FUN866,biometric certificate,FUN
FUN867,protection from a biometric template,FUN
FUN868,cryptographic secure authentication,FUN
FUN869,secure authentication process,FUN
FUN870,secure communication,FUN
FUN871,Recommendation ITU-T A.8 procedure,FUN
FUN872,one-time telebiometric templates,FUN
FUN873,secure user authentication,FUN
FUN874,protection mechanisms,FUN
FUN875,OTT database,FUN
FUN876,user authentication,FUN
FUN877,OTT token,FUN
FUN878,synchronization information,FUN
FUN879,transformation information,FUN
FUN880,biometric template protection techniques,FUN
FUN881,biometric cryptosystem,FUN
FUN882,cancellable biometrics,FUN
FUN883,used for comparison,FUN
FUN884,challenge response,FUN
FUN885,identification,FUN
FUN886,security technologies,FUN
FUN887,medical services,FUN
FUN888,biometrics-on-card,FUN
FUN889,storage space,FUN
FUN890,computation capability,FUN
FUN891,biometric sensor,FUN
FUN892,comparison unit,FUN
FUN893,storage for biometric information processing,FUN
FUN894,store-on-card,FUN
FUN895,compare-on-card,FUN
FUN896,sensor-on-card,FUN
FUN897,personal authentication,FUN
FUN898,smart ID card,FUN
FUN899,secure and strong telebiometric authentication methods,FUN
FUN900,Biosignals,FUN
FUN901,personal identification,FUN
FUN902,Telebiometric authentication,FUN
FUN903,Ballistocardiogram (BCG),FUN
FUN904,Electroencephalogram (EEG),FUN
FUN905,Electrocardiogram (ECG),FUN
FUN906,Photoplethysmogram (PPG),FUN
FUN907,Personal identification,FUN
FUN908,Secure authentication methods,FUN
FUN909,Biosignal sensors,FUN
FUN910,telebiometrics,FUN
FUN911,multimodal telebiometrics,FUN
FUN912,biometric capture devices,FUN
FUN913,entity authentication,FUN
FUN914,routing principles,FUN
FUN915,guidelines,FUN
FUN916,International Data Switching Exchanges (IDSEs),FUN
FUN917,Network Operators,FUN
FUN918,effective and economical routing of data traffic,FUN
FUN919,ITU-T Study Group 17,FUN
FUN920,WTSA Resolution 1,FUN
FUN921,World Telecommunication Standardization Assembly (WTSA),FUN
FUN922,ISO and IEC,FUN
FUN923,Administration,FUN
FUN924,Frame Relay,FUN
FUN925,Routing,FUN
FUN926,Frame Relay/ATM interworking,FUN
FUN927,Frame Relay Data Transmission Service,FUN
FUN928,half-duplex mode,FUN
FUN929,differential eight-phase modulation,FUN
FUN930,manually adjustable equalizer,FUN
FUN931,modulation rate,FUN
FUN932,self-synchronizing scrambler/descrambler,FUN
FUN933,fast start-up sequence,FUN
FUN934,automatic adaptive equalizer,FUN
FUN935,50% raised cosine energy spectrum shaping,FUN
FUN936,Tribit,FUN
FUN937,Turn-ON sequence,FUN
FUN938,synchronizing signals,FUN
FUN939,proper conditioning of the receiving modem,FUN
FUN940,pseudo-random sequence,FUN
FUN941,Turn-OFF sequence,FUN
FUN942,Received signal frequency tolerance,FUN
FUN943,Backward channel,FUN
FUN944,Interchange circuits,FUN
FUN945,data transmission,FUN
FUN946,built-in fallback capability,FUN
FUN947,Recommendation X.115,FUN
FUN948,address translation service,FUN
FUN949,ARE,FUN
FUN950,1-to-N address translation,FUN
FUN951,time-of-day translation,FUN
FUN952,interface-specific address translation capability,FUN
FUN953,ARP,FUN
FUN954,IARE,FUN
FUN955,Definition,FUN
FUN956,Supplier of information concerning address translation within a single network,FUN
FUN957,Subnetwork Access Function,FUN
FUN958,application,FUN
FUN959,interworking on a worldwide basis,FUN
FUN960,escape code mechanism,FUN
FUN961,Escape code 0,FUN
FUN962,Escape code 9,FUN
FUN963,TOA/NPI,FUN
FUN964,Numbering Plan Identifier (NPI),FUN
FUN965,International Network Identification Codes,FUN
FUN966,Operation and Maintenance procedures,FUN
FUN967,International Network Identification Code,FUN
FUN968,Call processing delays,FUN
FUN969,objectives,FUN
FUN970,international user services and facilities,FUN
FUN971,common channel signalling,FUN
FUN972,Total call connection delay (TCCD),FUN
FUN973,Call request delay (t1),FUN
FUN974,call blocking probability,FUN
FUN975,quality of service,FUN
FUN976,call processing delays,FUN
FUN977,failures due to congestion (blocking),FUN
FUN978,failures due to malfunction,FUN
FUN979,loss of service,FUN
FUN980,transmission performance,FUN
FUN981,grade of service,FUN
FUN982,blocking allowance,FUN
FUN983,design objectives,FUN
FUN984,busy hours,FUN
FUN985,overall blocking performance,FUN
FUN986,normal busy hour load,FUN
FUN987,blocking probabilities,FUN
FUN988,basic call,FUN
FUN989,non-reception of proceed to select,FUN
FUN990,non-connection of call,FUN
FUN991,Probability of non-connection due to congestion,FUN
FUN992,three data communication functions,FUN
FUN993,each function,FUN
FUN994,availability function,FUN
FUN995,end-to-end virtual connection performance,FUN
FUN996,access,FUN
FUN997,user information transfer,FUN
FUN998,disengagement,FUN
FUN999,service availability,FUN
FUN1000,specified availability function,FUN
FUN1001,OSI Network service,FUN
FUN1002,speed of service performance,FUN
FUN1003,Speed of service,FUN
FUN1004,International packet-switched services,FUN
FUN1005,user information transfer function,FUN
FUN1006,Throughput capacity,FUN
FUN1007,Access,FUN
FUN1008,data communication functions,FUN
FUN1009,User information transfer,FUN
FUN1010,data communication function,FUN
FUN1011,Disengagement,FUN
FUN1012,packet-switched network performance,FUN
FUN1013,Service availability,FUN
FUN1014,international data transmission services,FUN
FUN1015,optional user facilities,FUN
FUN1016,call progress signals,FUN
FUN1017,topics for study,FUN
FUN1018,PSPDN performance,FUN
FUN1019,mean time between service outages,FUN
FUN1020,Call set-up delay,FUN
FUN1021,Data packet transfer delay,FUN
FUN1022,speed of service,FUN
FUN1023,Throughput,FUN
FUN1024,Clear indication delay,FUN
FUN1025,Clear confirmation delay,FUN
FUN1026,Call set-up error probability,FUN
FUN1027,Call set-up failure probability,FUN
FUN1028,Residual error ratio,FUN
FUN1029,Reset stimulus probability,FUN
FUN1030,Reset probability,FUN
FUN1031,Premature disconnect stimulus probability,FUN
FUN1032,Premature disconnect probability,FUN
FUN1033,Call clear failure probability,FUN
FUN1034,Availability,FUN
FUN1035,Measurement architectures,FUN
FUN1036,Controlled and monitored source and controlled and monitored sink (C,M/C,M),FUN
FUN1037,Measurement method,FUN
FUN1038,Equipment synchronization,FUN
FUN1039,Method for synchronizing equipment,FUN
FUN1040,Echo DTE,FUN
FUN1041,data loopback function,FUN
FUN1042,Drop DTE,FUN
FUN1043,controlled, unmonitored sink function,FUN
FUN1044,Generator DTE,FUN
FUN1045,throughput capacity measurement,FUN
FUN1046,Test DTE,FUN
FUN1047,controlled and monitored source and/or sink,FUN
FUN1048,Network service definition,FUN
FUN1049,GENERAL QUALITY OF SERVICE PARAMETERS FOR COMMUNICATION VIA PUBLIC DATA NETWORKS,FUN
FUN1050,General Quality of Service Parameters,FUN
FUN1051,Quality of Service (QOS),FUN
FUN1052,general quality of service,FUN
FUN1053,OSI network service,FUN
FUN1054,Electronic funds transfer (EFT),FUN
FUN1055,Access delay,FUN
FUN1056,Incorrect access probability,FUN
FUN1057,Access denial probability,FUN
FUN1058,User information transfer delay,FUN
FUN1059,User information transfer rate,FUN
FUN1060,User information error probability,FUN
FUN1061,Extra user information delivery probability,FUN
FUN1062,User information misdelivery probability,FUN
FUN1063,User information loss probability,FUN
FUN1064,Disengagement delay,FUN
FUN1065,Disengagement denial probability,FUN
FUN1066,Transfer denial probability,FUN
FUN1067,Service outage duration,FUN
FUN1068,Voice-band data (VBD),FUN
FUN1069,Echo canceller,FUN
FUN1070,VBD mode,FUN
FUN1071,Session Description Protocol (SDP),FUN
FUN1072,ITU-T H.245,FUN
FUN1073,VBD support,FUN
FUN1074,State Signalling Events (SSE),FUN
FUN1075,Adaptive Differential Pulse Code Modulation (ADPCM),FUN
FUN1076,service interworking,FUN
FUN1077,voiceband data (VBD) operation,FUN
FUN1078,IP peering,FUN
FUN1079,VBDoIP-to-FoIP gateway,FUN
FUN1080,emulated VBDoIP-to-FoIP mode,FUN
FUN1081,native VBDoIP-to-FoIP mode,FUN
FUN1082,facsimile packet relay mode,FUN
FUN1083,voiceband data mode,FUN
FUN1084,computer-aided automatic,FUN
FUN1085,baseband signal,FUN
FUN1086,frequency modulation,FUN
FUN1087,calibration signal,FUN
FUN1088,quality control,FUN
FUN1089,functions,FUN
FUN1090,acoustic coupling,FUN
FUN1091,quality of service metrics,FUN
FUN1092,Quality of service metrics,FUN
FUN1093,FR/ATM interworking function/unit,FUN
FUN1094,Data block delivered ratio/loss ratio,FUN
FUN1095,Data block transfer delay,FUN
FUN1096,Data block delay jitter,FUN
FUN1097,FR/ATM IWF,FUN
FUN1098,Measurement points,FUN
FUN1099,metrics,FUN
FUN1100,User information transfer performance parameters,FUN
FUN1101,techniques for assessing frame relay network availability,FUN
FUN1102,measurement techniques,FUN
FUN1103,frame transfer reference events,FUN
FUN1104,performance parameter definition,FUN
FUN1105,speed, accuracy and dependability,FUN
FUN1106,SVC services,FUN
FUN1107,connection establishment,FUN
FUN1108,disengagement performance,FUN
FUN1109,call control delay,FUN
FUN1110,accuracy parameters,FUN
FUN1111,dependability parameters,FUN
FUN1112,user information transfer performance parameters,FUN
FUN1113,3 × 3 performance matrix,FUN
FUN1114,speed,FUN
FUN1115,accuracy,FUN
FUN1116,dependability,FUN
FUN1117,network availability objective values,FUN
FUN1118,frame relay network availability,FUN
FUN1119,specialized agency,FUN
FUN1120,frame transfer delay (FTD),FUN
FUN1121,committed frame loss ratio (FLRc),FUN
FUN1122,frame relay service classes,FUN
FUN1123,information transfer phase,FUN
FUN1124,quality of service (QoS) class,FUN
FUN1125,performance,FUN
FUN1126,frame delay jitter (FDJ),FUN
FUN1127,Frame relay network availability,FUN
FUN1128,Availability performance objectives,FUN
FUN1129,Availability Ratio,FUN
FUN1130,Mean time between outages,FUN
FUN1131,Outage Intensity,FUN
FUN1132,Routing factor,FUN
FUN1133,National Portion availability objective,FUN
FUN1134,A = 1 – (0.0002 + k × x),FUN
FUN1135,k = [1 + integer part of (L ACS/100)],FUN
FUN1136,integer part of (L ACS/100),FUN
FUN1137,End-to-end availability objective,FUN
FUN1138,international frame relay service,FUN
FUN1139,OAM Frames,FUN
FUN1140,methods for measuring,FUN
FUN1141,Frame Transit Delay,FUN
FUN1142,Frame Delay Jitter,FUN
FUN1143,Frame Loss Ratio,FUN
FUN1144,Frame Transfer Delay (FTD),FUN
FUN1145,Frame Delay Jitter (FDJ),FUN
FUN1146,Frame Loss Ratio (FLR),FUN
FUN1147,service or network availability,FUN
FUN1148,data transfer phase,FUN
FUN1149,methods,FUN
FUN1150,FR-OAM Frames,FUN
FUN1151,test traffic,FUN
FUN1152,IP layer performance,FUN
FUN1153,Frame Relay and IP performance parameters,FUN
FUN1154,transfer delay,FUN
FUN1155,Connection establishment and disengagement performance parameters,FUN
FUN1156,IP Packet Loss Ratio (IPLR),FUN
FUN1157,DTE/DCE test loops,FUN
FUN1158,principles,FUN
FUN1159,Loop 3d,FUN
FUN1160,Loop 3c,FUN
FUN1161,Loop 3b,FUN
FUN1162,Loop 3a,FUN
FUN1163,Loop 4a,FUN
FUN1164,Loop 4b,FUN
FUN1165,Loop 2b,FUN
FUN1166,Loop 2a,FUN
FUN1167,signal element timing,FUN
FUN1168,byte timing,FUN
FUN1169,Frame Relay operations and maintenance,FUN
FUN1170,OAM frames,FUN
FUN1171,Frame Transfer Delay,FUN
FUN1172,Frame Delivery Ratio,FUN
FUN1173,Data Delivery Ratio,FUN
FUN1174,Customer Network Management (CNM),FUN
FUN1175,management capabilities,FUN
FUN1176,Systems management,FUN
FUN1177,customer network management services,FUN
FUN1178,maintenance and management services,FUN
FUN1179,Fault Management,FUN
FUN1180,CNM Alarm Notification,FUN
FUN1181,CNM Fault History,FUN
FUN1182,Configuration Management,FUN
FUN1183,CNM Configuration Inquiry,FUN
FUN1184,CNM Reconfiguration,FUN
FUN1185,Accounting Management,FUN
FUN1186,CNM Periodic Billing,FUN
FUN1187,CNM Detailed Accounting,FUN
FUN1188,Performance Management,FUN
FUN1189,CNM Traffic Information,FUN
FUN1190,CNM Quality of Service Information,FUN
FUN1191,Security Management,FUN
FUN1192,CNM supporting services,FUN
FUN1193,CNM Service Request Service,FUN
FUN1194,CNM services,FUN
FUN1195,CNM Service,FUN
FUN1196,ITU-T Recommendations,FUN
FUN1197,Interchange equivalent circuit,FUN
FUN1198,Load,FUN
FUN1199,Generator,FUN
FUN1200,Significant levels (V1),FUN
FUN1201,Signal characteristics,FUN
FUN1202,Detection of generator power-off or circuit failure,FUN
FUN1203,Operation from 20 kbit/s to 64 kbit/s,FUN
FUN1204,Option 1,FUN
FUN1205,Option 2,FUN
FUN1206,9600 BITS PER SECOND MODEM,FUN
FUN1207,multiplexer,FUN
FUN1208,signal space coding,FUN
FUN1209,fallback rate of 7200 bits per second,FUN
FUN1210,fallback rate of 4800 bits per second,FUN
FUN1211,carrier frequency tolerance allowance,FUN
FUN1212,functional and operational requirements,FUN
FUN1213,128 (144) kbit/s data circuit-terminating equipment,FUN
FUN1214,V.24-type interface,FUN
FUN1215,X.24-type interface,FUN
FUN1216,scrambler,FUN
FUN1217,descrambler,FUN
FUN1218,testing facilities,FUN
FUN1219,multiplexing,FUN
FUN1220,internal management,FUN
FUN1221,remote access,FUN
FUN1222,Customer Network Management Service,FUN
FUN1223,Managed objects,FUN
FUN1224,Attributes,FUN
FUN1225,Name bindings,FUN
FUN1226,Fault management,FUN
FUN1227,Configuration management,FUN
FUN1228,Accounting management,FUN
FUN1229,Performance management,FUN
FUN1230,Alarm notification service,FUN
FUN1231,Fault history service,FUN
FUN1232,Trouble report service,FUN
FUN1233,Loop setup service,FUN
FUN1234,Test host service,FUN
FUN1235,Protocol monitoring service,FUN
FUN1236,Configuration inquiry service,FUN
FUN1237,CNM reconfiguration service,FUN
FUN1238,Ordering service,FUN
FUN1239,Systematic call redirection service,FUN
FUN1240,Periodic billing service,FUN
FUN1241,Detailed accounting service,FUN
FUN1242,Traffic information service,FUN
FUN1243,Quality of service information service,FUN
FUN1244,Password change service,FUN
FUN1245,Access rights definition service,FUN
FUN1246,CNM Alarm Notification Service,FUN
FUN1247,CNM Fault History Service,FUN
FUN1248,CNM Trouble Report Service,FUN
FUN1249,CNM Configuration Inquiry Service,FUN
FUN1250,CNM Reconfiguration Service,FUN
FUN1251,CNM Ordering Service,FUN
FUN1252,CNM cancellation Service,FUN
FUN1253,CNM Inventory Inquiry Service,FUN
FUN1254,CNM Periodic Billing Service,FUN
FUN1255,CNM Detailed accounting service,FUN
FUN1256,CNM Traffic Information Service,FUN
FUN1257,CNM Quality of Service Information Service,FUN
FUN1258,CNM Network statistics service,FUN
FUN1259,CNM Service Request service,FUN
FUN1260,Network-network management architecture,FUN
FUN1261,OPEN SYSTEMS INTERCONNECTION,FUN
FUN1262,INTERWORKING BETWEEN NETWORKS,FUN
FUN1263,MESSAGE HANDLING SYSTEMS,FUN
FUN1264,DIRECTORY,FUN
FUN1265,OSI NETWORKING AND SYSTEM ASPECTS,FUN
FUN1266,OSI MANAGEMENT,FUN
FUN1267,OSI APPLICATIONS,FUN
FUN1268,OPEN DISTRIBUTED PROCESSING,FUN
FUN1269,Quantum entropy source,FUN
FUN1270,Random bit generator,FUN
FUN1271,Entropy estimation,FUN
FUN1272,Randomness extractors,FUN
FUN1273,Non-deterministic random bit generators (NRBG),FUN
FUN1274,management services,FUN
FUN1275,Network-Network Management (NNM),FUN
FUN1276,internetwork communication,FUN
FUN1277,NNM Alarm Notification Service,FUN
FUN1278,NNM Fault History Service,FUN
FUN1279,NNM Trouble Report Service,FUN
FUN1280,NNM Loop Set-up Service,FUN
FUN1281,NNM Test Host Service,FUN
FUN1282,NNM Protocol Monitoring Service,FUN
FUN1283,NNM Configuration Inquiry Service,FUN
FUN1284,NNM Reconfiguration Service,FUN
FUN1285,NNM Ordering Service,FUN
FUN1286,NNM Inventory Inquiry Service,FUN
FUN1287,NNM Usage Metering Accounting Service,FUN
FUN1288,NNM Traffic Information Service,FUN
FUN1289,NNM Network Statistics Service,FUN
FUN1290,Quantum communication,FUN
FUN1291,Security framework for quantum key distribution networks,FUN
FUN1292,Security threats,FUN
FUN1293,Security requirements (SReqs),FUN
FUN1294,Security measures,FUN
FUN1295,accountability,FUN
FUN1296,authenticity,FUN
FUN1297,classical channel,FUN
FUN1298,non-destructively read and fully reproduced,FUN
FUN1299,information theoretically secure (IT -secure),FUN
FUN1300,key management,FUN
FUN1301,key manager (KM),FUN
FUN1302,key manager link,FUN
FUN1303,key relay,FUN
FUN1304,quantum channel,FUN
FUN1305,quantum key distribution,FUN
FUN1306,quantum key distribution link,FUN
FUN1307,quantum key distribution module,FUN
FUN1308,cryptographic functions,FUN
FUN1309,quantum optical processes,FUN
FUN1310,quantum key distribution (QKD) protocols,FUN
FUN1311,synchronization,FUN
FUN1312,distillation for key generation,FUN
FUN1313,quantum key distribution network (QKDN),FUN
FUN1314,quantum key distribution node,FUN
FUN1315,protected against intrusion and attacks by unauthorized parties,FUN
FUN1316,threat,FUN
FUN1317,quantum key distribution protocol (QKD protocol),FUN
FUN1318,information-theoretical security,FUN
FUN1319,Raman amplifiers,FUN
FUN1320,reverse pumped distributed Raman amplifier,FUN
FUN1321,forward pumped distributed Raman amplifier,FUN
FUN1322,bidirectionally pumped distributed Raman amplifier,FUN
FUN1323,reverse pumped distributed, composite Raman amplifier,FUN
FUN1324,bidirectionally pumped distributed, composite Raman amplifier,FUN
FUN1325,Raman amplifier,FUN
FUN1326,discrete Raman amplifier,FUN
FUN1327,Equivalent input power,FUN
FUN1328,Raman on-off gain,FUN
FUN1329,Net Gain,FUN
FUN1330,polarization mode dispersion (PMD) compensation,FUN
FUN1331,transmission and detection of optical signals,FUN
FUN1332,PMD compensators (PMDCs),FUN
FUN1333,rate of change,FUN
FUN1334,derivative,FUN
FUN1335,optical signal-to-noise ratio (OSNR) penalty due to DGD,FUN
FUN1336,Measurement methods for PMD-related impairments,FUN
FUN1337,adaptive chromatic dispersion compensators,FUN
FUN1338,Wavelength Division Multiplexing (WDM) technology,FUN
FUN1339,adaptive chromatic dispersion compensation,FUN
FUN1340,Adaptive,FUN
FUN1341,adaptive dispersion compensators (ADC),FUN
FUN1342,key parameters,FUN
FUN1343,transmission characteristics,FUN
FUN1344,optical add/drop multiplexer (OADM) subsystem,FUN
FUN1345,asymmetric branching component,FUN
FUN1346,optical attenuator,FUN
FUN1347,optical branching component (wavelength non-selective),FUN
FUN1348,optical connector,FUN
FUN1349,delay line interferometer,FUN
FUN1350,dynamic channel equalizer (DCE),FUN
FUN1351,optical filter,FUN
FUN1352,optical isolator,FUN
FUN1353,passive (chromatic) dispersion compensator,FUN
FUN1354,single optical channel passive (chromatic) dispersion compensator,FUN
FUN1355,optical splice,FUN
FUN1356,optical switch,FUN
FUN1357,optical termination,FUN
FUN1358,tuneable (chromatic) dispersion compensator,FUN
FUN1359,tuneable filter,FUN
FUN1360,optical wavelength MUX/DMUX,FUN
FUN1361,coarse WDM device,FUN
FUN1362,dense WDM device,FUN
FUN1363,wide WDM device,FUN
FUN1364,Definitions and test methods for linear, deterministic attributes of single-mode fibre and cable,FUN
FUN1365,Definitions and test methods for statistical and non-linear related attributes of single-mode fibre and cable,FUN
FUN1366,MD-ROADM,FUN
FUN1367,network scalability,FUN
FUN1368,enhanced service provisioning,FUN
FUN1369,resilience features,FUN
FUN1370,DWDM,FUN
FUN1371,classification criteria,FUN
FUN1372,Key management,FUN
FUN1373,security measures of key management,FUN
FUN1374,Control and management information,FUN
FUN1375,Security requirements and measures on the key data,FUN
FUN1376,Security requirements and measures on the metadata,FUN
FUN1377,Security requirements and measures on the control and management information,FUN
FUN1378,Quantum Key Distribution (QKD),FUN
FUN1379,key distribution distance,FUN
FUN1380,Key Manager (KM),FUN
FUN1381,Key Management Agent (KMA),FUN
FUN1382,manage keys,FUN
FUN1383,Key Supply Agent (KSA),FUN
FUN1384,operate the QKD,FUN
FUN1385,Information Theoretic Security (ITS),FUN
FUN1386,Quantum communication – Security design for QKDN,FUN
FUN1387,Security design,FUN
FUN1388,Key combination and confidential key supply for quantum key distribution networks,FUN
FUN1389,confidential key supply,FUN
FUN1390,Security requirements and measures for integration of quantum key distribution network and secure storage network,FUN
FUN1391,Public key certification,FUN
FUN1392,Authentication,FUN
FUN1393,Authorization,FUN
FUN1394,Key manager (KM),FUN
FUN1395,Key management agent (KMA),FUN
FUN1396,Key supply agent (KSA),FUN
FUN1397,Quantum key distribution (QKD),FUN
FUN1398,information theoretical security,FUN
FUN1399,QKDN controller,FUN
FUN1400,QKDN manager,FUN
FUN1401,monitor and manage a QKD network,FUN
FUN1402,Control and management,FUN
FUN1403,Security requirements,FUN
FUN1404,measures,FUN
FUN1405,Big Data Security,FUN
FUN1406,Security,FUN
FUN1407,Big Data as a Service (BDaaS),FUN
FUN1408,Security guidelines,FUN
FUN1409,Big data infrastructure,FUN
FUN1410,BDaaS,FUN
FUN1411,Big data service providers (BDSPs),FUN
FUN1412,Cloud computing,FUN
FUN1413,Security framework,FUN
FUN1414,Big data applications,FUN
FUN1415,Interface,FUN
FUN1416,Big data as a service ecosystem,FUN
FUN1417,Security challenges,FUN
FUN1418,Data security,FUN
FUN1419,Big data service user (BDSU),FUN
FUN1420,Big data service partner (BDSN),FUN
FUN1421,Data provider (DP),FUN
FUN1422,Quadrature amplitude modulation,FUN
FUN1423,principal characteristic of the modem,FUN
FUN1424,Data scramblers,FUN
FUN1425,secure data transmission,FUN
FUN1426,Adaptive equalizers,FUN
FUN1427,Eight-state trellis coding,FUN
FUN1428,error correction,FUN
FUN1429,Carrier frequency,FUN
FUN1430,Modulation rate,FUN
FUN1431,Signal element codings,FUN
FUN1432,Scrambler and descrambler,FUN
FUN1433,Training and synchronizing sequences,FUN
FUN1434,training and synchronizing signals,FUN
FUN1435,ABAB alternations,FUN
FUN1436,training and synchronizing sequences,FUN
FUN1437,Equalizer training signal,FUN
FUN1438,Bridge signal,FUN
FUN1439,Scrambled ONEs,FUN
FUN1440,operation of the existing type of textphone,FUN
FUN1441,5-bit mode,FUN
FUN1442,1400 Hz carrier,FUN
FUN1443,1800 Hz,FUN
FUN1444,frequency shift-keyed modulation,FUN
FUN1445,50 bits/s,FUN
FUN1446,45.45 bits/s,FUN
FUN1447,MODEMS FOR PARALLEL DATA TRANSMISSION,FUN
FUN1448,Data channel,FUN
FUN1449,audible signalling,FUN
FUN1450,electrical signalling,FUN
FUN1451,backward channel frequency,FUN
FUN1452,Character reception,FUN
FUN1453,Detection of line signal received on the data channel,FUN
FUN1454,Timing for characters received,FUN
FUN1455,asynchronous,FUN
FUN1456,sampling times,FUN
FUN1457,Interface of instation modem,FUN
FUN1458,functional characteristics,FUN
FUN1459,Interface of outstation modems,FUN
FUN1460,data lifecycle,FUN
FUN1461,data aggregation and fusion,FUN
FUN1462,Security guidelines for big data infrastructure and platform,FUN
FUN1463,Multi-Party Computation (MPC),FUN
FUN1464,computation result,FUN
FUN1465,Secure MPC,FUN
FUN1466,Technical framework for MPC,FUN
FUN1467,Security levels of MPC protocols,FUN
FUN1468,Applications of MPC,FUN
FUN1469,security requirement recommendations,FUN
FUN1470,Joint modelling,FUN
FUN1471,Data matching,FUN
FUN1472,Garbled Circuit (GC),FUN
FUN1473,Homomorphic Encryption (HE),FUN
FUN1474,Oblivious Transfer (OT),FUN
FUN1475,Secret Sharing (SS),FUN
FUN1476,Open Application Programming Interface (OpenAPI),FUN
FUN1477,de-identification,FUN
FUN1478,combining process,FUN
FUN1479,efficient storage, manipulation, and analysis,FUN
FUN1480,packet-switched and circuits-witched data transmission services,FUN
FUN1481,responsible subscriber,FUN
FUN1482,coordinating Administration,FUN
FUN1483,permanent virtual circuit service,FUN
FUN1484,international permanent virtual circuit,FUN
FUN1485,controlling and coordinating Administration,FUN
FUN1486,proposal on routing,FUN
FUN1487,Direct call,FUN
FUN1488,Closed user group,FUN
FUN1489,Reverse charging,FUN
FUN1490,optional user facility,FUN
FUN1491,circuit switched data transmission service,FUN
FUN1492,Virtual call service,FUN
FUN1493,Permanent virtual circuit service,FUN
FUN1494,packet switched data transmission service,FUN
FUN1495,Frame relay data transmission service,FUN
FUN1496,facilities,FUN
FUN1497,Even parity,FUN
FUN1498,Call control phase,FUN
FUN1499,Ready (state 1),FUN
FUN1500,Call request (state 2),FUN
FUN1501,Proceed-to-select (state 3),FUN
FUN1502,Selection signal sequence (state 4),FUN
FUN1503,DTE waiting (state 5),FUN
FUN1504,Incoming call (state 8),FUN
FUN1505,Call accepted (state 9),FUN
FUN1506,Call not accepted (state 18),FUN
FUN1507,circuit 107 - Data set ready,FUN
FUN1508,operational functions,FUN
FUN1509,circuit 108/1 - Connect data set to line,FUN
FUN1510,circuit 108/2 - Data terminal ready,FUN
FUN1511,circuit 125 - Calling indicator,FUN
FUN1512,DCE ready,FUN
FUN1513,DCE clear indication,FUN
FUN1514,signal source,FUN
FUN1515,signal receive side,FUN
FUN1516,open circuit voltage of the signal receive side Vr,FUN
FUN1517,current at interface IS,FUN
FUN1518,signal allocation,FUN
FUN1519,electrical characteristics,FUN
FUN1520,optocouplers,FUN
FUN1521,insulation resistance,FUN
FUN1522,capacitance,FUN
FUN1523,internal resistance of signal source R1, R0,FUN
FUN1524,current I0,FUN
FUN1525,capacitance of the signal source C g,FUN
